date,ticker,close,open,high,low,volume
2022-10-21,MSFT,237.542,230.301,238.405,230.064,26806673.538228
2022-10-20,MSFT,231.685,231.311,236.746,230.428,22231433.248482
2022-10-19,MSFT,232.009,232.558,235.078,229.861,20370932.348235
2022-10-18,MSFT,233.991,238.639,239.317,230.92,26837107.066147
2022-10-17,MSFT,233.038,231.36,234.443,230.687,28684724.324058
2022-10-14,MSFT,224.238,231.085,232.754,224.021,30780680.922938
2022-10-13,MSFT,229.811,215.691,231.635,214.986,43372025.624142
2022-10-12,MSFT,221.482,221.138,223.551,219.724,22326146.366616
2022-10-11,MSFT,221.148,223.316,224.727,219.872,31061354.740635
2022-10-10,MSFT,224.916,228.641,230.122,222.442,30316930.955346
2022-10-07,MSFT,229.811,236.346,236.756,228.761,38497630.013309
2022-10-06,MSFT,242.123,243.242,245.604,241.426,20630019.949365
2022-10-05,MSFT,244.486,241.338,245.842,239.483,20739337.246881
2022-10-04,MSFT,244.174,240.455,245.624,240.343,35560907.708755
2022-10-03,MSFT,236.186,230.958,237.041,230.222,29437040.359553
2022-09-30,MSFT,228.496,233.783,235.992,228.329,36382867.78143
2022-09-29,MSFT,233.01,234.344,235.413,229.977,28014005.369545
2022-09-28,MSFT,236.511,232.331,237.748,230.291,29589240.615962
2022-09-27,MSFT,231.94,235.443,237.227,230.064,27539531.604404
2022-09-26,MSFT,232.96,232.562,236.883,232.42,28228009.395977
2022-09-23,MSFT,233.42,235.01,236.569,230.752,34834808.458429
2022-09-22,MSFT,236.424,233.372,239.249,233.077,31659881.469216
2022-09-21,MSFT,234.433,239.65,242.977,234.384,29177328.961816
2022-09-20,MSFT,237.866,237.487,238.905,235.107,27174189.628638
2022-09-19,MSFT,239.896,237.881,240.505,236.295,27344033.543974
2022-09-16,MSFT,240.11,239.64,240.661,237.484,40558774.276717
2022-09-15,MSFT,240.739,245.046,246.646,239.406,32138722.82988
2022-09-14,MSFT,247.451,248.735,249.423,245.134,24373888.176456
2022-09-13,MSFT,247.224,253.945,255.476,246.831,33996219.925226
2022-09-12,MSFT,261.608,260.754,262.392,260.145,19109061.123392
2022-09-09,MSFT,259.458,255.573,260.215,255.369,22519047.313068
2022-09-08,MSFT,253.63,252.639,255.506,249.972,20711587.471357
2022-09-07,MSFT,253.21,249.883,253.935,248.431,24591754.237763
2022-09-06,MSFT,248.461,251.356,252.955,247.175,21739354.556882
2022-09-02,MSFT,251.216,256.746,259.734,249.657,23295928.907421
2022-09-01,MSFT,255.476,253.975,255.958,250.579,23711845.295011
2022-08-31,MSFT,256.527,260.372,262.059,256.389,25269709.029059
2022-08-30,MSFT,257.997,261.626,262.002,255.729,23205917.707174
2022-08-29,MSFT,260.215,260.824,262.344,258.862,20730579.631774
2022-08-26,MSFT,263.021,273.803,275.039,262.912,28080333.703518
2022-08-25,MSFT,273.576,272.085,273.744,269.328,16903060.483563
2022-08-24,MSFT,270.575,270.201,271.988,269.908,18486619.133725
2022-08-23,MSFT,271.211,271.211,273.586,270.193,17865258.595363
2022-08-22,MSFT,272.498,276.744,277.118,271.979,25544134.687934
2022-08-19,MSFT,280.739,283.436,283.778,280.16,20966530.698299
2022-08-18,MSFT,284.684,284.701,286.39,283.614,17517464.466628
2022-08-17,MSFT,285.811,284.26,287.803,283.997,18605200.626273
2022-08-16,MSFT,286.565,285.861,287.868,284.325,18490990.584116
2022-08-15,MSFT,287.31,284.892,288.006,284.021,18473393.23217
2022-08-12,MSFT,285.784,282.425,285.784,280.919,23104619.33303
2022-08-11,MSFT,280.995,284.744,285.097,280.496,20496132.638961
2022-08-10,MSFT,283.091,282.121,283.727,280.919,25217128.93213
2022-08-09,MSFT,276.375,273.772,277.137,271.783,23907024.057109
2022-08-08,MSFT,274.436,278.088,279.918,273.458,19159967.78947
2022-08-05,MSFT,276.974,273.291,277.696,272.831,17134237.609142
2022-08-04,MSFT,277.696,275.885,277.843,274.286,18486686.239961
2022-08-03,MSFT,276.542,270.952,277.549,270.803,24023096.304944
2022-08-02,MSFT,269.052,270.206,272.057,266.662,23242012.078146
2022-08-01,MSFT,272.173,271.99,275.376,270.05,22001368.122812
2022-07-29,MSFT,274.848,271.872,276.08,270.823,32842076.443156
2022-07-28,MSFT,270.61,264.089,272.009,262.247,34176663.169316
2022-07-27,MSFT,263.1,255.68,264.382,253.417,46980117.695314
2022-07-26,MSFT,246.613,254.406,254.426,244.333,40191539.799641
2022-07-25,MSFT,253.398,255.518,256.012,251.421,21507418.584354
2022-07-22,MSFT,254.896,259.673,259.762,253.631,22350404.060432
2022-07-21,MSFT,259.283,254.338,259.33,251.634,22885009.937378
2022-07-20,MSFT,256.765,254.444,259.311,253.476,23276841.106858
2022-07-19,MSFT,254.081,252.168,254.27,248.355,25548807.555981
2022-07-18,MSFT,248.913,254.299,255.367,247.984,21424718.793148
2022-07-15,MSFT,251.332,250.352,254.905,249.426,30412377.333123
2022-07-14,MSFT,248.746,245.31,249.783,240.778,25641003.666032
2022-07-13,MSFT,247.416,244.939,248.228,242.901,30129819.713165
2022-07-12,MSFT,248.345,260.3,260.36,246.748,36637435.476674
2022-07-11,MSFT,258.957,260.073,260.936,256.676,19937579.123498
2022-07-08,MSFT,262.042,259.233,262.473,257.758,20080215.936694
2022-07-07,MSFT,262.765,259.554,263.406,259.457,21307089.872201
2022-07-06,MSFT,260.621,258.213,262.365,256.893,24335191.899336
2022-07-05,MSFT,257.333,250.783,257.462,249.393,23464123.99947
2022-07-01,MSFT,254.131,251.011,254.319,249.266,23327310.410296
2022-06-30,MSFT,251.44,251.654,254.081,247.592,32411147.651177
2022-06-29,MSFT,254.797,252.183,256.473,250.392,20500117.272694
2022-06-28,MSFT,251.097,258.44,261.307,250.941,27967253.472004
2022-06-27,MSFT,259.33,262.576,262.67,257.753,25142838.648617
2022-06-24,MSFT,262.08,256.312,262.356,256.226,34650512.830156
2022-06-23,MSFT,253.427,250.206,253.926,248.306,26415893.886432
2022-06-22,MSFT,247.816,246.604,251.772,245.115,26517798.77465
2022-06-21,MSFT,248.414,245.002,249.403,244.274,30569931.242199
2022-06-17,MSFT,242.452,239.563,245.243,238.908,44008476.733082
2022-06-16,MSFT,239.829,240.816,242.224,237.918,33880275.264626
2022-06-15,MSFT,246.477,243.098,249.941,241.246,33821612.998572
2022-06-14,MSFT,239.359,238.742,240.582,236.442,29265747.649349
2022-06-13,MSFT,237.176,239.967,243.799,236.461,47124895.444757
2022-06-10,MSFT,247.681,255.11,255.11,247.229,32120009.943203
2022-06-09,MSFT,259.233,262.159,266.985,259.074,27006570.638564
2022-06-08,MSFT,264.736,266.006,267.269,263.951,17744787.479422
2022-06-07,MSFT,266.781,261.038,267.397,260.36,23350788.186849
2022-06-06,MSFT,263.11,266.351,268.424,261.611,22880584.041977
2022-06-03,MSFT,264.352,264.636,267.711,262.775,28660515.390761
2022-06-02,MSFT,268.815,258.9,268.884,256.109,44951703.173165
2022-06-01,MSFT,266.702,269.418,271.862,264.372,25834414.171502
2022-05-31,MSFT,266.163,266.81,269.003,263.285,38638684.827302
2022-05-27,MSFT,267.506,262.845,267.601,261.945,27487748.103147
2022-05-26,MSFT,260.32,256.765,261.505,255.944,25538126.367839
2022-05-25,MSFT,257.011,252.721,259.026,251.727,29159987.850159
2022-05-24,MSFT,254.171,252.478,255.844,248.18,29666577.696854
2022-05-23,MSFT,255.179,250.128,256.012,248.111,33886627.594075
2022-05-20,MSFT,247.258,251.841,253.112,241.266,40039674.284633
2022-05-19,MSFT,247.826,248.571,252.26,246.594,33393177.539313
2022-05-18,MSFT,248.746,257.48,258.067,247.466,32028227.515966
2022-05-17,MSFT,260.611,259.92,262.086,256.354,29515445.024504
2022-05-16,MSFT,255.416,253.907,259.635,249.829,33326233.030304
2022-05-13,MSFT,255.043,251.364,256.922,249.41,35756940.912357
2022-05-12,MSFT,249.41,251.693,253.834,244.204,52249328.087598
2022-05-11,MSFT,254.489,259.499,265.046,253.268,50142408.809493
2022-05-10,MSFT,263.23,265.371,267.383,258.904,40273341.252704
2022-05-09,MSFT,258.425,263.776,266.023,257.194,48862691.522395
2022-05-06,MSFT,268.338,268.41,272.753,264.959,38680175.924049
2022-05-05,MSFT,270.899,278.898,279.689,267.958,44290764.409639
2022-05-04,MSFT,283.234,276.017,284.114,270.292,34399590.573326
2022-05-03,MSFT,275.225,277.355,277.522,273.632,26597364.936735
2022-05-02,MSFT,277.852,271.249,278.31,269.793,35988336.07942
2022-04-29,MSFT,271.065,281.897,283.135,270.068,37956951.871258
2022-04-28,MSFT,282.893,278.55,284.21,274.909,34447965.976596
2022-04-27,MSFT,276.631,275.537,284.2,272.665,64989609.436705
2022-04-26,MSFT,263.933,271.045,271.885,263.72,47626424.049885
2022-04-25,MSFT,274.191,266.932,274.571,264.47,36528652.988403
2022-04-22,MSFT,267.654,275.126,276.612,267.02,30106187.020509
2022-04-21,MSFT,274.276,281.868,286.476,273.543,30156138.079772
2022-04-20,MSFT,279.699,282.666,282.96,278.732,23452259.337377
2022-04-19,MSFT,278.662,272.882,279.512,271.934,22828808.402035
2022-04-18,MSFT,273.993,272.423,275.889,271.865,21272891.621991
2022-04-14,MSFT,273.321,281.39,281.596,272.823,28893790.889855
2022-04-13,MSFT,280.931,276.152,281.868,274.756,22428962.40215
2022-04-12,MSFT,275.499,282.507,283.976,273.964,31704288.176023
2022-04-11,MSFT,278.623,285.002,285.804,278.37,35392636.756376
2022-04-08,MSFT,290.061,293.451,294.115,289.387,24942170.567183
2022-04-07,MSFT,294.359,289.758,296.584,289.456,32159307.731088
2022-04-06,MSFT,292.532,298.09,299.858,289.808,41065723.191535
2022-04-05,MSFT,303.647,305.982,307.54,302.66,23708267.090571
2022-04-04,MSFT,307.642,302.877,307.779,302.503,24915501.130573
2022-04-01,MSFT,302.222,302.172,302.917,298.432,27756249.16892
2022-03-31,MSFT,301.136,306.598,307.809,300.728,34218118.822437
2022-03-30,MSFT,306.559,306.461,308.599,304.332,28834356.203916
2022-03-29,MSFT,308.073,306.608,308.473,301.86,31117314.854291
2022-03-28,MSFT,303.472,297.251,303.568,297.251,30282683.015634
2022-03-25,MSFT,296.613,298.13,298.392,292.324,23103942.100383
2022-03-24,MSFT,297.025,292.182,297.121,291.375,25067628.208268
2022-03-23,MSFT,292.522,293.52,296.175,290.793,26327867.356802
2022-03-22,MSFT,296.986,292.823,297.904,291.82,28257060.010474
2022-03-21,MSFT,292.2,291.936,293.159,288.039,29026516.615338
2022-03-18,MSFT,293.441,288.499,293.999,285.92,44424105.449774
2022-03-17,MSFT,288.352,286.466,288.733,282.637,31550625.37124
2022-03-16,MSFT,287.54,282.384,287.718,276.612,38727278.721472
2022-03-15,MSFT,280.47,273.829,281.123,272.24,35060736.44195
2022-03-14,MSFT,270.01,273.819,278.761,269.402,31391026.469355
2022-03-11,MSFT,273.553,281.261,282.775,272.93,27857403.41693
2022-03-10,MSFT,278.946,276.436,279.932,274.052,31357511.785206
2022-03-09,MSFT,281.789,276.846,282.863,274.248,36042982.368299
2022-03-08,MSFT,269.432,271.337,277.355,263.72,49306540.198621
2022-03-07,MSFT,272.423,281.819,282.951,272.05,44185098.195445
2022-03-04,MSFT,283.116,287.444,288.781,280.485,33140637.340274
2022-03-03,MSFT,289.035,295.845,296.077,287.21,27965046.623794
2022-03-02,MSFT,293.205,288.49,294.457,286.867,32632160.149097
2022-03-01,MSFT,288.088,289.506,292.993,285.353,31961324.866366
2022-02-28,MSFT,291.84,287.464,292.182,286.183,35452215.800661
2022-02-25,MSFT,290.394,288.273,290.706,284.87,33321920.708641
2022-02-24,MSFT,287.736,266.17,288.292,265.203,58347069.681839
2022-02-23,MSFT,273.751,283.429,284.913,273.583,38711755.592068
2022-02-22,MSFT,281.023,278.37,284.757,277.881,42730190.281244
2022-02-18,MSFT,281.232,286.233,287.023,279.645,35080110.151073
2022-02-17,MSFT,283.967,289.466,289.895,283.254,33234751.815313
2022-02-16,MSFT,292.532,291.423,293.871,286.849,30696236.915507
2022-02-15,MSFT,292.873,292.424,293.195,289.515,28089575.6619
2022-02-14,MSFT,287.54,286.341,289.26,283.987,37302471.058196
2022-02-11,MSFT,287.58,295.52,296.594,286.782,40191639.547807
2022-02-10,MSFT,294.74,296.352,301.304,293.1,46563290.353996
2022-02-09,MSFT,303.346,302.035,304.048,299.624,32096038.846519
2022-02-08,MSFT,296.861,293.636,297.836,292.366,33262031.447484
2022-02-07,MSFT,293.342,298.432,300.053,292.319,29273296.696369
2022-02-04,MSFT,298.207,292.622,300.992,292.385,36006715.661209
2022-02-03,MSFT,293.636,301.664,303.366,292.376,44864108.665373
2022-02-02,MSFT,305.532,301.804,307.154,301.069,37586143.399152
2022-02-01,MSFT,300.952,302.562,302.779,297.417,42012444.678886
2022-01-31,MSFT,303.12,301.136,304.489,298.629,47649075.000614
2022-01-28,MSFT,300.464,292.641,300.678,287.004,51033801.12132
2022-01-27,MSFT,292.26,295.013,299.535,290.404,54868355.015715
2022-01-26,MSFT,289.212,300.2,300.698,285.627,92774126.222225
2022-01-25,MSFT,281.193,284.153,287.53,277.961,74737967.820567
2022-01-24,MSFT,288.88,284.816,289.602,269.072,88266721.147341
2022-01-21,MSFT,288.547,295.033,296.42,288.138,59488228.551975
2022-01-20,MSFT,293.979,301.255,303.775,293.53,36298273.448853
2022-01-19,MSFT,295.657,298.55,305.972,295.052,47125149.418751
2022-01-18,MSFT,295.004,296.382,301.969,294.115,43534640.987353
2022-01-14,MSFT,302.36,296.556,302.964,296.067,40879830.594267
2022-01-13,MSFT,297.093,312.359,312.769,296.314,46542545.752494
2022-01-12,MSFT,310.221,311.589,315.231,309.067,35263660.252624
2022-01-11,MSFT,307.018,305.453,308.608,302.053,30148920.162457
2022-01-10,MSFT,306.324,301.664,306.764,296.986,45438114.307575
2022-01-07,MSFT,306.1,306.209,308.502,302.251,33568611.717502
2022-01-06,MSFT,305.942,305.231,310.641,303.618,40674370.786264
2022-01-05,MSFT,308.386,317.624,317.831,307.995,41093135.920054
2022-01-04,MSFT,320.692,326.367,326.727,317.879,33521714.707509
2022-01-03,MSFT,326.288,326.875,329.452,321.444,29668002.105783
2021-12-31,MSFT,327.822,329.951,330.772,327.363,18467647.54628
2021-12-30,MSFT,330.743,333.263,334.453,330.254,16409287.958696
2021-12-29,MSFT,333.302,332.676,335.598,331.094,15432068.979015
2021-12-28,MSFT,332.626,334.473,335.119,331.719,16067647.039261
2021-12-27,MSFT,333.79,326.982,333.82,326.953,20464354.858011
2021-12-23,MSFT,326.231,324.335,327.891,324.315,20126637.209376
2021-12-22,MSFT,324.774,319.998,325.174,317.518,25475497.870278
2021-12-21,MSFT,319.011,315.113,319.443,311.716,25382244.426228
2021-12-20,MSFT,311.822,311.96,314.636,309.536,29061181.047166
2021-12-17,MSFT,315.613,312.769,316.708,309.235,49228171.021506
2021-12-16,MSFT,316.688,327.227,328.252,314.85,35943460.086276
2021-12-15,MSFT,326.191,320.302,326.717,316.297,36298732.119343
2021-12-14,MSFT,320.038,324.794,326.181,315.916,45591217.083878
2021-12-13,MSFT,330.821,332.071,335.099,330.508,29648937.589713
2021-12-10,MSFT,333.878,326.513,334.327,326.328,39083705.621309
2021-12-09,MSFT,324.678,325.956,327.979,323.72,22790282.12849
2021-12-08,MSFT,326.503,326.835,327.02,322.44,25403164.100619
2021-12-07,MSFT,326.454,323.261,327.313,321.756,31826490.075681
2021-12-06,MSFT,317.948,315.76,319.167,311.16,30811450.233098
2021-12-03,MSFT,314.841,323.591,324.286,309.987,42862824.886921
2021-12-02,MSFT,321.161,321.952,325.058,319.52,31563896.100917
2021-12-01,MSFT,321.736,326.66,330.704,321.062,34267405.423778
2021-11-30,MSFT,322.235,326.845,329.239,320.672,43997848.015431
2021-11-29,MSFT,328.124,326.474,330.459,326.278,29304275.383188
2021-11-26,MSFT,321.347,325.897,329.385,319.822,24845316.355019
2021-11-24,MSFT,329.366,327.783,329.61,325.468,22223093.066923
2021-11-23,MSFT,329.141,328.524,330.869,325.126,31216701.992332
2021-11-22,MSFT,331.24,335.909,340.832,330.969,31835905.106549
2021-11-19,MSFT,334.433,333.974,336.377,333.545,22533024.293445
2021-11-18,MSFT,332.646,329.629,333.79,328.594,23046125.046976
2021-11-17,MSFT,330.548,330.371,333.536,329.452,19547529.88179
2021-11-16,MSFT,330.322,326.601,331.456,326.434,21467736.484363
2021-11-15,MSFT,326.982,328.397,328.73,324.989,17188108.403524
2021-11-12,MSFT,327.617,324.883,328.104,324.754,24493837.56786
2021-11-11,MSFT,323.439,322.294,324.745,321.57,17318471.156928
2021-11-10,MSFT,321.854,325.517,325.575,320.995,26210169.232783
2021-11-09,MSFT,326.865,327.988,329.55,325.478,21899969.944714
2021-11-08,MSFT,327.871,328.174,328.504,325.391,21478187.619105
2021-11-05,MSFT,326.972,329.347,329.619,325.371,23197817.001994
2021-11-04,MSFT,327.343,323.877,327.441,320.594,24659471.877201
2021-11-03,MSFT,324.961,324.863,325.841,321.708,22098040.857789
2021-11-02,MSFT,324.11,321.375,324.425,321.072,27223767.539541
2021-11-01,MSFT,320.458,322.391,322.519,317.537,27826140.108691
2021-10-29,MSFT,322.644,315.36,323.017,315.133,35732891.426159
2021-10-28,MSFT,315.574,315.544,316.081,312.664,27029340.394936
2021-10-27,MSFT,314.422,307.447,317.273,307.447,54051284.728217
2021-10-26,MSFT,301.714,302.582,303.94,300.239,28889069.040969
2021-10-25,MSFT,299.799,300.992,301.02,298.17,18042693.432325
2021-10-22,MSFT,300.795,301.998,302.67,299.478,17934632.507693
2021-10-21,MSFT,302.35,298.861,302.601,298.07,17388626.241758
2021-10-20,MSFT,299.095,300.845,301.314,297.826,16996997.405611
2021-10-19,MSFT,299.897,299.996,300.933,298.911,18173914.145263
2021-10-18,MSFT,298.981,295.356,299.877,294.506,23361442.580305
2021-10-15,MSFT,295.97,294.162,296.205,292.385,26090804.332965
2021-10-14,MSFT,294.564,291.106,295.072,289.778,28021137.519954
2021-10-13,MSFT,288.292,286.925,289.24,285.548,24075492.199473
2021-10-12,MSFT,284.962,287.346,287.444,284.445,18474039.24242
2021-10-11,MSFT,286.263,285.002,289.915,284.826,19835367.114607
2021-10-08,MSFT,286.869,288.204,288.615,285.804,18177574.294822
2021-10-07,MSFT,286.869,287.19,288.615,285.96,20998682.431351
2021-10-06,MSFT,285.178,278.048,285.686,277.783,28781365.428838
2021-10-05,MSFT,280.951,276.358,282.541,276.358,25688129.523783
2021-10-04,MSFT,275.451,279.63,279.962,272.665,32222672.854554
2021-10-01,MSFT,281.271,274.493,282.13,273.681,30923038.210943
2021-09-30,MSFT,274.296,277.981,280.039,274.003,33243174.76648
2021-09-29,MSFT,276.319,277.384,279.014,275.351,27086643.491676
2021-09-28,MSFT,275.85,281.954,282.912,275.097,44387330.928927
2021-09-27,MSFT,286.203,288.128,288.45,285.021,24227318.274658
2021-09-24,MSFT,291.243,290.169,291.683,288.899,15416129.15566
2021-09-23,MSFT,291.448,290.755,292.758,289.486,19122031.096628
2021-09-22,MSFT,290.501,288.694,292.092,286.534,27366872.732503
2021-09-21,MSFT,286.82,287.688,289.496,286.103,22986092.45129
2021-09-20,MSFT,286.332,288.312,290.629,281.681,39343266.023167
2021-09-17,MSFT,291.75,295.932,296.254,291.42,42523105.673983
2021-09-16,MSFT,296.958,295.539,297.045,292.622,20094560.989601
2021-09-15,MSFT,296.565,295.062,297.055,293.656,29144948.816905
2021-09-14,MSFT,291.674,291.448,293.234,290.041,22461219.837722
2021-09-13,MSFT,288.958,289.506,290.462,286.113,24310784.018068
2021-09-10,MSFT,287.708,290.344,291.8,287.385,20179404.792118
2021-09-09,MSFT,289.212,292.68,293.969,288.968,20481207.927073
2021-09-08,MSFT,292.082,291.664,292.473,289.416,15465300.065562
2021-09-07,MSFT,292.053,292.863,292.943,290.139,17662006.139772
2021-09-03,MSFT,292.993,292.823,294.418,292.132,15161881.345709
2021-09-02,MSFT,293.002,294.028,295.159,292.053,16743617.793375
2021-09-01,MSFT,293.666,294.67,296.928,293.333,19511803.750635
2021-08-31,MSFT,293.714,296.175,296.254,293.342,27016385.001223
2021-08-30,MSFT,295.376,292.973,295.98,292.913,16802744.310078
2021-08-27,MSFT,291.604,290.892,292.728,288.801,23234434.878681
2021-08-26,MSFT,290.988,292.843,294.251,290.852,18157412.245794
2021-08-25,MSFT,293.841,296.057,296.342,292.289,20562464.271114
2021-08-24,MSFT,294.438,296.762,297.378,293.831,18681278.44621
2021-08-23,MSFT,296.4,295.042,297.131,293.684,23465108.254013
2021-08-20,MSFT,296.116,291.604,297.563,290.004,41952864.610783
2021-08-19,MSFT,288.743,280.891,289.426,280.833,30680660.547562
2021-08-18,MSFT,282.863,284.143,286.839,282.414,22419646.681634
2021-08-17,MSFT,284.612,283.938,284.952,282.657,20673082.693258
2021-08-16,MSFT,286.076,284.718,286.293,281.631,23186545.788988
2021-08-13,MSFT,284.385,281.103,284.435,280.941,18792495.801918
2021-08-12,MSFT,281.427,278.34,281.581,278.057,15004292.198672
2021-08-11,MSFT,278.652,278.907,280.314,277.588,14371535.780995
2021-08-10,MSFT,278.154,280.452,280.891,276.955,19170972.671284
2021-08-09,MSFT,279.991,281.37,283.116,279.492,16597605.980944
2021-08-06,MSFT,281.083,280.158,281.123,279.309,17083359.53031
2021-08-05,MSFT,281.143,278.585,281.251,277.822,14314107.778451
2021-08-04,MSFT,278.223,277.941,279.279,276.417,16673471.922907
2021-08-03,MSFT,278.818,277.158,278.927,275.792,18411478.839948
2021-08-02,MSFT,276.582,278.076,278.487,275.537,16751791.956754
2021-07-30,MSFT,276.668,276.926,278.37,275.703,21568575.39641
2021-07-29,MSFT,278.213,277.961,280.275,277.803,18709338.227742
2021-07-28,MSFT,277.941,280.634,281.759,275.623,34566459.607247
2021-07-27,MSFT,278.252,281.063,281.193,274.766,34604789.307725
2021-07-26,MSFT,280.694,280.644,281.311,278.35,23866247.336106
2021-07-23,MSFT,281.291,279.063,281.601,278.213,23446094.928846
2021-07-22,MSFT,277.861,275.633,278.135,275.225,24080425.978697
2021-07-21,MSFT,273.261,270.839,273.38,269.265,25089879.869954
2021-07-20,MSFT,271.249,269.99,272.842,268.271,27041745.998354
2021-07-19,MSFT,269.003,270.869,272.255,266.522,33916443.664738
2021-07-16,MSFT,272.626,273.915,275.889,271.387,26966681.705931
2021-07-15,MSFT,272.901,273.849,274.345,271.738,23277372.784241
2021-07-14,MSFT,274.345,274.191,275.46,272.432,23801977.157477
2021-07-13,MSFT,272.852,269.492,274.668,269.363,26897974.299836
2021-07-12,MSFT,269.294,271.083,271.678,268.584,19495473.8526
2021-07-09,MSFT,269.902,267.743,270.01,267.353,24628893.503243
2021-07-08,MSFT,269.392,268.894,270.673,266.914,25351723.386081
2021-07-07,MSFT,271.835,271.328,272.577,269.132,23952705.699703
2021-07-06,MSFT,269.63,269.99,271.298,266.377,32505570.16524
2021-07-02,MSFT,269.62,264.93,269.96,264.616,27262805.722116
2021-07-01,MSFT,263.739,261.814,263.973,261.804,17223397.364369
2021-06-30,MSFT,263.064,262.858,263.514,261.814,22301377.267138
2021-06-29,MSFT,263.553,261.09,263.786,260.232,20531551.108652
2021-06-28,MSFT,260.955,258.484,261.129,258.219,20173407.265932
2021-06-25,MSFT,257.36,258.521,259.519,257.105,26373801.977818
2021-06-24,MSFT,258.97,258.455,260.103,257.79,22085546.182201
2021-06-23,MSFT,257.604,258.299,259.108,256.782,20099940.12968
2021-06-22,MSFT,257.829,255.123,258.103,254.811,25429469.057999
2021-06-21,MSFT,255.034,252.31,255.905,250.466,27491118.173007
2021-06-18,MSFT,251.931,252.125,254.713,251.274,38310084.124583
2021-06-17,MSFT,253.346,248.659,254.176,248.6,28386427.612726
2021-06-16,MSFT,249.936,251.901,253.043,247.066,28030555.622276
2021-06-15,MSFT,250.894,252.27,252.477,250.231,18576123.117228
2021-06-14,MSFT,252.38,250.446,252.438,249.371,19720801.873848
2021-06-11,MSFT,250.436,250.524,251.013,249.184,19565535.769987
2021-06-10,MSFT,249.801,246.761,250.015,246.341,25295114.437984
2021-06-09,MSFT,246.264,246.481,248.131,245.894,18471810.390508
2021-06-08,MSFT,245.268,247.778,248.6,245.21,23123698.717459
2021-06-07,MSFT,246.481,242.749,246.741,242.583,23766455.789933
2021-06-04,MSFT,243.529,240.599,244.371,240.356,26033954.787623
2021-06-03,MSFT,238.596,238.127,239.213,235.98,26061364.444688
2021-06-02,MSFT,240.149,240.952,242.065,238.725,19984629.549374
2021-06-01,MSFT,240.248,243.958,244.016,239.818,23904593.417673
2021-05-28,MSFT,242.455,243.736,244.79,242.347,18819163.190891
2021-05-27,MSFT,242.105,243.901,244.204,242.046,25153647.353917
2021-05-26,MSFT,244.214,244.155,245.629,243.492,18300830.727081
2021-05-25,MSFT,244.437,244.485,245.445,243.557,18231529.506511
2021-05-24,MSFT,243.52,240.619,243.891,240.356,22049174.02185
2021-05-21,MSFT,238.078,240.404,241.156,237.659,22514131.778811
2021-05-20,MSFT,239.35,236.906,240.784,236.811,22449932.243627
2021-05-19,MSFT,236.096,232.384,236.203,231.702,26506328.058781
2021-05-18,MSFT,235.511,238.586,238.725,235.335,20816525.746179
2021-05-17,MSFT,237.543,238.862,238.9,235.942,25773144.303916
2021-05-14,MSFT,240.423,237.922,241.42,237.835,24669679.343246
2021-05-13,MSFT,235.464,234.26,237.942,233.891,30576940.611499
2021-05-12,MSFT,231.556,234.621,236.771,230.654,37864045.501529
2021-05-11,MSFT,238.547,236.936,238.91,235.013,34723417.058541
2021-05-10,MSFT,239.476,243.051,243.881,239.418,30242099.891608
2021-05-07,MSFT,244.593,244.292,246.381,243.334,27902221.052447
2021-05-06,MSFT,241.948,238.764,242.075,237.073,27342970.676106
2021-05-05,MSFT,238.784,241.312,241.731,238.157,22605616.065257
2021-05-04,MSFT,240.071,243.15,243.372,238.098,33809403.486708
2021-05-03,MSFT,244.007,245.513,246.431,243.287,20257708.444877
2021-04-30,MSFT,244.322,241.958,245.2,241.82,31940212.714179
2021-04-29,MSFT,244.643,247.506,248.111,241.252,41894263.312744
2021-04-28,MSFT,246.626,248.091,248.541,245.072,48411403.784154
2021-04-27,MSFT,253.805,253.424,254.986,252.018,32011551.332685
2021-04-26,MSFT,253.395,253.503,254.255,252.067,20398884.764616
2021-04-23,MSFT,253.013,249.849,253.355,249.253,22190648.272644
2021-04-22,MSFT,249.155,252.105,253.619,247.682,26429581.63329
2021-04-21,MSFT,252.468,250.874,252.565,249.234,24803139.146277
2021-04-20,MSFT,250.221,249.791,252.096,248.833,20357112.987825
2021-04-19,MSFT,250.679,252.086,253.326,249.791,23955610.271535
2021-04-16,MSFT,252.621,251.393,252.868,249.575,25678614.158746
2021-04-15,MSFT,251.423,249.897,251.832,249.703,26451595.769185
2021-04-14,MSFT,247.632,249.448,250.766,247.211,23812840.890896
2021-04-13,MSFT,250.436,249.234,251.119,248.823,24604021.891146
2021-04-12,MSFT,247.935,246.771,249.644,246.683,28021700.619887
2021-04-09,MSFT,247.876,244.994,248.004,244.573,25109122.530365
2021-04-08,MSFT,245.366,244.898,246.225,244.145,24384922.778966
2021-04-07,MSFT,242.114,240.091,243.11,239.485,23450447.179414
2021-04-06,MSFT,240.139,239.896,241.636,239.184,23669354.837616
2021-04-05,MSFT,241.322,235.197,242.172,235.138,38097560.995793
2021-04-01,MSFT,234.797,231.047,235.276,230.634,31313573.609402
2021-03-31,MSFT,228.43,225.655,231.653,225.146,45026290.660222
2021-03-30,MSFT,224.63,226.249,226.556,223.908,25589259.413863
2021-03-29,MSFT,227.911,229.21,229.417,224.658,26038705.303415
2021-03-26,MSFT,229.112,224.346,229.329,224.346,26299219.903703
2021-03-25,MSFT,225.096,227.971,229.551,224.366,35157196.484161
